244,16,8,129
200,136,128,1
224,56,28,2
184,60,52,1
228,160,88,1
200,124,108,1
208,84,20,1
240,44,40,3
220,104,108,1
168,68,68,1
224,80,68,1
244,144,28,1
252,108,84,27
252,80,60,4
236,120,0,5
220,64,52,2
240,196,32,1
240,192,128,1
236,36,36,1
216,52,56,1
252,144,152,1
232,144,120,1
252,208,0,116
248,48,24,9
232,40,4,4
192,16,24,1
244,72,4,1
232,196,184,1
244,96,64,2
228,124,28,1
224,124,44,1
248,164,128,1
240,116,36,1
248,176,4,3
228,88,12,1
248,236,4,1
228,128,108,1
188,84,72,2
248,132,24,1
244,164,164,1
244,116,32,1
252,96,68,24
200,48,20,2
236,108,40,2
184,68,64,3
252,76,32,19
240,220,148,1
252,24,28,11
176,52,0,1
236,196,176,1
224,200,92,1
252,228,24,2
252,204,176,1
216,108,24,1
252,176,84,3
188,32,32,1
244,116,104,1
252,8,16,8
252,152,16,13
232,48,20,2
252,136,132,2
240,100,108,2
240,96,4,1
224,40,16,4
244,132,88,2
204,44,20,3
164,24,16,1
220,28,24,7
252,244,136,2
192,44,16,1
184,40,16,4
228,104,24,1
244,128,40,1
240,224,16,1
220,116,92,1
252,64,8,63
236,224,148,1
196,84,84,1
240,204,204,2
240,212,28,2
252,44,44,30
236,52,8,1
252,240,144,1
244,128,52,1
180,24,28,1
252,252,144,1
220,168,24,1
228,184,184,2
220,172,136,1
248,32,12,16
236,140,64,1
244,120,16,1
252,172,56,1
252,252,196,1
252,76,72,1
244,20,20,5
224,36,24,3
208,44,28,3
244,32,40,1
248,156,120,1
244,248,100,1
228,144,88,1
248,192,80,1
220,68,36,1
236,80,56,1
240,124,76,1
212,136,36,1
240,28,8,13
252,64,28,36
224,160,164,2
220,68,56,5
240,192,44,1
216,8,4,1
252,112,68,3
236,40,32,2
196,20,16,1
216,48,36,8
236,192,104,1
248,88,16,2
232,112,28,1
220,112,116,1
252,212,12,9
248,44,28,18
232,36,0,4
248,216,192,1
244,76,8,2
228,4,4,6
252,204,200,4
236,172,140,1
216,16,4,4
228,112,24,1
164,36,8,1
200,52,40,4
164,68,60,3
240,112,40,2
248,172,0,13
176,28,28,1
248,168,160,2
232,160,108,1
240,36,4,6
244,224,216,2
192,36,36,4
248,88,24,1
212,156,68,1
252,100,72,13
200,12,16,1
236,112,44,1
244,180,76,1
224,144,0,1
252,48,36,11
208,96,100,1
196,24,24,2
212,20,4,12
252,28,0,306
240,136,44,1
252,232,28,2
176,100,96,1
204,32,20,10
252,176,40,1
252,180,88,1
176,72,68,1
244,104,108,1
252,156,12,27
252,128,84,1
248,224,228,1
240,96,96,1
224,20,20,4
248,248,112,1
208,132,132,2
164,28,28,1
208,108,100,1
252,120,32,3
252,92,44,3
160,60,56,1
208,40,24,5
252,68,4,64
212,80,76,2
240,212,176,1
204,116,96,2
240,188,172,1
188,136,132,2
156,52,52,1
248,68,60,4
236,136,132,2
248,28,8,38
220,160,148,1
172,32,16,1
248,164,132,1
236,200,188,1
248,204,188,4
252,148,148,2
200,164,108,1
244,8,16,1
252,104,104,2
220,32,20,10
228,192,52,1
232,156,100,1
228,184,64,1
248,156,28,2
244,180,172,1
236,176,176,1
168,64,52,1
168,92,92,1
236,84,52,1
244,136,4,1
252,84,92,3
252,88,52,76
180,32,28,1
216,24,12,12
232,88,84,3
196,40,20,6
252,12,20,7
224,56,48,10
216,40,32,5
236,220,160,1
160,56,44,1
252,8,20,1
228,44,44,5
248,40,16,11
232,32,28,4
252,136,136,2
216,152,24,3
232,220,160,1
232,56,48,2
228,92,76,1
252,136,128,1
248,224,84,1
232,208,128,1
180,140,92,1
248,152,136,1
240,124,44,1
200,96,68,1
220,88,92,1
192,44,20,1
184,40,28,1
248,200,192,3
236,96,4,1
240,32,8,10
240,76,40,1
236,72,4,1
220,48,8,1
212,136,128,1
252,104,76,13
252,220,24,3
232,160,104,1
252,52,40,3
232,68,36,2
196,28,20,7
164,56,44,1
252,0,4,94
236,200,24,2
232,120,0,2
240,148,40,1
244,80,68,6
252,76,68,10
252,180,36,2
232,196,56,1
232,156,152,1
252,128,8,39
248,224,0,30
212,44,44,3
244,56,12,2
228,184,176,1
240,104,28,1
228,192,84,1
248,136,56,1
240,40,0,4
228,164,160,2
252,124,60,6
244,60,40,3
212,120,84,1
196,84,56,1
224,144,20,1
240,212,212,2
232,68,68,2
220,112,104,1
180,120,40,1
252,12,12,1010
252,248,152,1
240,128,80,1
152,76,72,1
212,116,108,2
248,64,64,3
236,48,40,3
252,200,116,1
248,24,4,39
188,60,0,1
244,112,24,1
236,184,164,1
168,52,60,2
252,240,40,1
204,40,36,2
224,44,16,2
184,48,32,2
248,152,16,1
248,148,112,1
248,60,8,1
196,48,60,3
168,88,80,1
232,164,164,3
212,40,4,3
216,52,44,5
212,48,0,1
184,88,56,1
208,96,96,1
252,88,88,1
252,92,40,5
160,24,16,1
240,200,52,1
232,84,80,2
228,52,52,1
236,180,180,1
252,240,16,7
196,56,56,2
248,80,8,2
232,184,36,1
252,220,20,2
248,36,20,14
232,60,24,1
172,24,12,2
248,252,48,1
196,76,0,1
252,140,124,2
216,168,24,2
232,140,128,1
232,136,32,1
184,60,8,1
252,164,116,3
248,164,8,1
200,156,148,2
248,160,152,1
244,196,60,1
148,64,60,3
224,84,0,1
252,108,112,1
228,204,156,1
236,120,36,1
252,56,44,8
240,192,172,3
216,16,16,2
232,64,56,4
196,16,16,1
252,4,8,37
220,176,176,1
216,172,44,1
204,180,132,1
248,8,16,2
204,108,80,1
252,208,36,2
176,108,104,1
168,80,84,1
232,40,32,2
204,64,44,2
252,184,32,5
224,48,52,2
188,44,20,1
216,184,112,1
240,44,8,8
204,76,76,1
248,220,4,1
252,172,156,3
216,144,76,1
200,140,140,1
240,116,24,1
244,208,188,1
216,88,88,1
204,20,16,1
232,80,0,1
212,120,116,1
228,140,80,1
216,140,124,1
228,128,48,1
224,96,24,1
252,96,56,12
200,48,48,2
220,80,48,1
220,84,80,1
224,56,12,1
224,84,80,2
252,200,112,1
232,76,0,3
220,96,92,1
252,24,32,4
212,36,16,9
232,96,36,1
208,124,36,1
156,60,44,1
240,120,76,1
248,60,68,3
240,160,144,1
252,204,8,11
248,20,0,49
240,20,8,14
224,72,28,2
172,40,24,2
252,152,52,5
248,232,228,6
192,44,24,2
220,184,56,1
196,72,72,1
224,188,44,1
184,44,36,2
244,220,220,9
212,140,132,1
208,96,104,1
224,112,48,1
240,60,56,3
252,116,0,192
244,128,12,3
252,92,68,28
248,156,32,1
252,64,44,15
248,96,84,9
228,96,20,2
236,52,52,4
196,32,28,3
252,244,28,5
244,200,140,1
252,192,16,12
248,32,40,9
232,56,20,1
236,136,128,2
232,116,0,1
252,172,84,1
152,60,60,2
248,212,208,5
204,32,0,1
240,36,36,1
188,108,108,2
240,68,20,2
204,16,16,2
188,52,32,1
252,184,108,1
244,48,20,9
208,80,68,1
240,40,16,2
224,160,0,1
200,44,32,2
252,200,108,1
236,80,28,1
232,68,72,1
228,200,200,1
224,184,64,1
244,168,128,2
232,128,128,2
252,60,48,7
220,108,40,1
236,200,192,1
252,8,12,58
236,208,0,5
224,132,108,2
228,40,4,2
252,184,132,1
252,240,44,1
252,160,68,3
236,172,168,4
204,80,72,2
252,104,8,62
220,8,12,3
244,48,4,1
248,60,12,1
172,104,96,1
224,24,0,8
232,164,168,1
212,40,24,5
248,32,8,14
228,212,184,1
252,252,172,3
224,108,28,1
208,112,112,2
240,216,208,2
252,100,52,3
236,108,96,2
244,176,24,1
220,88,84,1
252,180,180,4
240,220,220,6
212,64,56,1
236,60,64,9
156,20,4,1
236,200,0,1
252,228,32,2
232,108,100,1
152,68,64,1
252,236,160,1
252,176,12,16
212,112,88,1
220,48,48,4
252,180,164,3
232,200,24,2
208,132,124,1
236,188,180,1
252,156,40,1
224,168,168,3
212,44,40,5
240,88,20,2
188,52,40,1
204,48,60,4
200,144,12,1
200,28,28,1
228,176,172,3
248,56,48,2
236,164,108,1
244,236,220,1
228,80,44,1
216,200,72,1
244,132,48,1
252,64,64,30
252,68,32,41
168,76,84,1
216,12,16,1
252,176,132,3
212,44,20,4
252,48,8,82
252,248,24,3
252,252,168,5
252,140,56,1
252,192,180,1
236,28,28,1
252,196,28,1
212,76,72,4
244,120,72,1
240,0,8,1
248,140,136,1
252,144,80,2
252,184,68,1
172,72,48,1
208,16,12,4
204,36,12,4
232,24,4,20
248,80,92,1
228,148,0,1
208,48,48,2
224,92,8,2
252,168,100,3
184,92,72,1
200,108,88,1
200,28,0,1
240,196,188,1
228,100,36,1
240,200,180,2
240,160,156,2
196,40,40,1
248,88,88,2
248,84,56,9
220,188,8,1
252,212,116,2
228,44,8,4
176,116,112,1
192,44,28,1
252,160,56,2
244,24,28,3
228,112,32,1
228,116,64,1
244,52,24,3
224,4,4,1
208,76,24,1
168,48,56,1
248,128,28,1
228,184,180,2
160,68,60,4
236,112,100,2
220,92,72,1
236,28,0,4
252,204,120,3
212,68,68,1
220,104,84,1
212,28,24,3
248,56,20,5
244,80,40,2
224,116,112,1
232,168,152,1
248,12,24,1
188,40,12,3
192,40,52,2
228,100,8,1
252,132,132,2
204,104,80,4
204,36,32,1
244,56,32,2
204,52,48,2
244,212,196,1
216,80,0,2
184,72,60,1
180,36,36,1
240,4,0,43
252,124,24,13
236,100,4,1
220,44,16,4
252,68,76,17
252,72,36,58
240,212,136,1
220,120,12,1
164,36,28,1
200,52,52,1
176,44,36,5
212,32,16,11
240,132,20,1
252,252,4,7
192,36,4,1
176,16,0,1
232,28,8,13
252,124,52,4
220,140,132,1
228,60,60,3
244,192,188,2
252,204,136,1
252,148,92,3
240,140,84,1
220,136,132,1
184,60,36,1
204,40,8,1
248,192,168,1
212,20,24,1
228,184,152,1
240,76,28,1
200,112,116,1
252,20,16,212
200,64,52,3
200,36,40,1
248,204,112,2
172,44,32,1
244,140,116,1
248,108,8,2
244,160,136,1
244,164,24,1
180,56,64,2
252,72,8,77
220,144,128,1
232,84,52,1
196,44,36,2
192,24,28,1
252,244,156,1
220,160,12,1
216,64,60,2
192,72,68,4
236,132,108,1
224,52,60,2
232,60,60,4
236,168,128,1
252,168,76,1
200,28,16,5
240,80,48,1
228,116,28,1
228,72,68,2
244,192,180,1
204,116,116,1
228,160,0,2
200,124,36,1
172,40,20,2
224,84,36,1
248,36,28,19
244,156,44,1
220,52,32,6
252,108,12,39
240,232,204,1
244,168,0,6
220,128,124,1
224,96,84,1
204,64,36,1
236,32,4,2
232,64,20,1
252,72,60,23
248,208,16,1
236,28,24,1
184,40,20,1
252,232,136,1
252,236,24,4
168,104,104,1
248,52,16,5
244,204,168,1
244,84,52,3
252,184,4,30
252,188,188,1
188,60,44,1
248,228,168,1
252,248,100,1
240,100,76,2
212,180,132,1
244,60,44,2
168,100,84,1
248,244,236,3
244,176,124,1
248,176,92,1
244,212,32,2
224,100,44,1
224,96,68,2
232,140,52,1
252,124,116,1
252,96,28,7
236,104,0,2
204,112,92,1
240,228,212,3
252,72,72,11
252,76,88,1
224,152,140,1
176,40,56,1
252,248,192,1
252,152,48,1
180,48,24,2
224,200,20,1
252,228,160,1
204,176,136,1
236,144,48,1
252,204,100,2
252,100,92,13
212,140,140,1
252,144,136,3
248,72,68,1
248,236,32,1
236,96,44,2
240,100,36,3
228,88,48,1
248,68,28,9
208,48,52,2
244,92,72,1
240,72,0,7
248,148,56,4
224,44,36,8
236,200,164,1
220,24,16,12
240,60,28,4
208,128,108,1
252,148,56,3
220,36,20,6
240,224,216,1
244,64,64,1
220,12,12,4
200,20,8,2
240,200,12,1
212,44,48,2
248,120,12,1
220,152,36,1
252,240,72,1
252,244,248,1
240,104,96,1
204,160,80,1
228,36,16,6
176,124,120,1
252,184,84,2
216,148,68,1
248,200,92,1
240,212,8,3
232,208,20,1
204,156,152,1
216,168,96,1
160,48,28,1
184,60,64,1
244,44,16,7
232,196,196,2
240,68,40,1
224,12,12,2
244,196,116,1
240,44,52,1
236,48,36,4
248,116,8,1
184,96,104,1
252,80,8,53
244,168,164,3
224,136,132,1
220,68,64,2
236,36,8,3
240,168,120,1
252,232,236,2
232,112,84,1
252,200,92,2
252,208,28,2
244,224,212,5
248,48,12,1
220,36,16,19
252,188,24,3
248,252,248,1
244,100,116,1
252,136,36,3
248,216,212,6
228,180,180,2
244,48,40,1
232,172,140,1
248,204,116,1
184,28,20,2
244,204,204,8
248,132,4,1
236,64,24,1
244,228,0,2
240,12,8,36
252,100,16,15
248,84,44,1
252,76,52,9
200,20,20,1
232,76,56,1
196,160,156,2
248,104,48,2
224,168,160,5
192,116,84,1
252,228,12,7
248,212,4,1
200,28,20,6
252,180,128,2
236,220,28,1
180,40,52,1
244,120,108,2
248,196,192,4
204,36,28,1
248,188,0,6
240,128,120,1
244,220,4,4
252,172,12,23
228,152,60,1
248,144,36,1
208,100,28,1
220,28,12,8
212,160,156,2
224,140,72,1
200,60,48,2
240,224,152,1
200,96,88,1
220,40,16,5
224,168,112,1
244,152,28,2
200,68,68,2
220,116,84,1
248,120,104,1
240,172,136,2
228,60,40,2
176,32,12,1
244,204,180,2
248,76,68,2
252,232,8,14
252,252,132,3
220,168,4,1
228,56,20,1
188,52,44,2
232,52,52,2
236,176,152,1
248,244,28,1
188,0,0,1
196,44,48,1
244,20,8,74
220,32,32,1
244,32,20,36
240,64,36,2
252,228,224,4
240,40,40,6
228,92,92,2
200,40,8,2
220,60,56,1
252,84,4,101
180,20,0,3
244,48,56,1
176,44,24,2
236,124,16,1
216,28,28,2
192,44,36,2
180,48,28,3
244,176,140,1
236,40,12,11
216,48,24,3
252,240,8,37
252,208,176,1
156,44,56,1
248,44,8,11
232,160,120,1
244,76,60,3
248,80,0,22
204,76,64,1
228,148,104,1
244,52,52,1
180,116,116,1
252,168,60,1
220,16,12,5
212,48,32,2
244,100,60,1
240,36,16,12
168,28,24,1
252,172,100,2
212,144,136,1
240,136,36,1
252,104,20,10
208,152,12,1
228,32,16,8
252,48,48,28
220,68,48,1
208,168,24,2
232,72,52,1
184,44,48,1
224,104,44,1
176,48,48,2
236,176,112,2
212,28,36,1
240,136,0,3
216,80,68,1
244,192,196,1
244,92,84,1
196,116,120,1
244,80,12,1
228,8,0,5
232,200,64,1
252,152,128,4
216,96,92,1
192,40,16,10
252,128,64,5
244,136,92,1
252,92,12,38
240,108,44,2
248,44,60,1
248,184,12,1
236,48,56,1
184,36,16,4
240,80,8,1
172,48,28,2
248,136,128,3
252,120,76,1
236,96,64,1
252,240,24,3
236,100,32,1
240,232,192,1
248,88,52,1
200,44,44,3
240,208,4,1
252,16,4,4118
220,128,60,1
228,212,116,1
240,132,40,2
212,40,20,3
224,204,12,1
248,68,40,1
252,192,140,1
236,136,144,1
248,84,8,1
176,68,64,4
236,148,144,1
252,144,8,40
252,148,120,2
244,156,48,1
244,8,12,3
240,40,8,4
192,48,60,1
216,48,52,1
204,60,60,1
176,40,36,2
240,64,64,5
240,76,32,1
248,152,88,1
240,52,44,1
200,36,12,2
184,92,0,1
240,24,8,19
224,208,32,1
252,88,0,307
220,72,40,1
216,24,16,8
224,92,28,1
236,44,16,7
196,120,116,1
248,84,96,1
220,188,64,1
220,160,32,1
252,232,4,45
228,44,48,1
244,108,12,1
236,128,24,1
208,136,16,1
244,64,56,3
192,48,32,3
228,0,4,2
240,16,4,52
252,160,12,27
252,140,52,3
228,116,56,1
188,96,40,1
208,36,4,2
232,52,48,9
244,40,48,1
228,24,20,3
208,36,8,1
228,152,96,1
