-1,-1,-1,0.025573645774793766
220,12,16,1.0
252,232,112,0.3333333333333333
252,236,48,1.0
252,180,52,1.0
228,12,8,1.0
184,104,32,1.0
164,76,72,0.3333333333333333
244,96,48,1.0
248,224,16,1.0
244,56,28,1.0
164,64,40,1.0
244,208,104,1.0
216,76,68,0.2857142857142857
240,92,16,1.0
216,188,184,0.010101010101010102
244,224,36,1.0
252,124,44,1.0
200,52,60,1.0
204,176,60,1.0
212,124,12,1.0
196,108,104,0.25
240,212,196,0.009900990099009901
248,112,76,0.4
176,40,16,1.0
252,248,168,0.058823529411764705
204,168,32,1.0
228,60,64,0.9
248,24,20,1.0
232,48,32,1.0
252,148,0,1.0
228,108,68,0.5
244,12,12,1.0
204,40,52,0.14285714285714285
224,44,0,1.0
228,176,20,1.0
248,148,64,1.0
248,56,20,1.0
212,168,160,0.00909090909090909
252,112,28,1.0
236,88,32,1.0
244,140,56,1.0
240,228,0,1.0
252,92,24,1.0
236,4,4,1.0
172,52,52,0.14285714285714285
220,112,112,1.0
248,124,60,1.0
236,48,40,1.0
220,152,12,1.0
252,240,32,1.0
248,64,4,1.0
240,184,168,0.0025
240,152,108,1.0
184,32,28,0.010309278350515464
212,52,24,1.0
252,220,4,1.0
248,36,4,1.0
232,208,212,0.004975124378109453
252,160,168,0.5
244,68,0,1.0
236,200,196,0.02631578947368421
252,168,24,1.0
232,212,116,0.6666666666666666
232,208,44,1.0
232,140,144,0.5
224,68,36,1.0
232,136,48,1.0
220,180,172,0.009900990099009901
200,124,112,0.3333333333333333
204,56,56,0.25
252,188,192,0.0060790273556231
228,152,152,0.007142857142857143
240,44,28,1.0
244,204,204,0.1509433962264151
212,156,156,0.03125
236,76,8,1.0
220,52,20,1.0
228,200,4,1.0
252,80,32,1.0
220,64,24,1.0
224,128,72,1.0
252,60,68,1.0
232,64,40,1.0
188,48,24,1.0
252,44,0,1.0
216,52,44,0.2631578947368421
248,92,0,1.0
248,224,220,0.029411764705882353
224,156,148,0.00425531914893617
232,40,48,0.2
252,152,72,1.0
216,180,32,0.5
252,136,76,1.0
244,60,16,1.0
240,116,8,1.0
248,176,16,1.0
164,56,48,1.0
208,64,64,0.5
196,132,124,0.0196078431372549
236,224,224,0.0061633281972265025
220,8,4,1.0
224,72,60,0.45454545454545453
240,236,236,0.002325581395348837
196,104,12,1.0
252,76,12,1.0
212,72,68,0.5
220,4,0,1.0
252,24,48,0.09090909090909091
248,104,24,1.0
176,24,24,0.14285714285714285
248,64,44,1.0
248,112,88,0.15
252,176,120,0.75
244,88,48,1.0
252,204,24,0.75
248,20,16,1.0
176,76,76,0.5
232,200,204,0.0070921985815602835
248,212,216,0.041666666666666664
252,152,4,1.0
228,96,64,1.0
240,100,80,0.13333333333333333
228,88,12,1.0
168,68,56,0.3333333333333333
236,104,40,1.0
244,124,12,1.0
232,176,136,0.09090909090909091
224,124,96,0.25
252,112,112,0.3333333333333333
252,116,16,1.0
224,64,68,0.6666666666666666
244,128,60,1.0
192,32,36,0.2
252,64,28,1.0
236,8,0,1.0
252,156,60,1.0
240,212,32,1.0
248,120,48,1.0
212,40,8,1.0
232,108,36,1.0
252,244,44,1.0
252,216,192,0.0029239766081871343
240,84,72,0.3333333333333333
252,192,0,1.0
252,124,24,1.0
216,188,116,0.2
176,56,52,0.5
192,56,52,0.2857142857142857
228,120,112,0.5
236,184,112,0.25
248,116,40,1.0
228,76,60,0.8
232,132,52,1.0
208,44,48,0.125
248,164,156,0.6666666666666666
204,12,20,1.0
168,68,28,1.0
236,80,12,1.0
244,148,108,0.5
252,80,68,0.3448275862068966
252,84,44,1.0
236,60,0,1.0
196,120,120,0.1111111111111111
252,60,32,1.0
252,156,104,1.0
216,48,48,0.4
220,184,100,0.25
192,100,88,0.5
228,40,20,1.0
236,160,152,0.058823529411764705
252,160,116,0.26666666666666666
220,104,92,0.5
252,164,156,0.4
244,100,40,1.0
224,52,52,0.3333333333333333
208,24,8,1.0
248,180,180,0.045454545454545456
240,112,4,1.0
172,44,28,1.0
200,100,76,0.6666666666666666
244,204,16,0.3333333333333333
228,132,28,1.0
244,116,44,1.0
208,116,0,1.0
208,112,96,0.5
252,100,36,1.0
244,188,168,0.003816793893129771
180,36,12,1.0
212,76,72,0.5714285714285714
232,72,28,1.0
252,116,80,0.16666666666666666
248,104,68,0.6
248,100,28,1.0
216,84,4,1.0
248,60,40,0.75
136,24,12,0.5
252,176,28,1.0
252,180,180,0.12903225806451613
188,84,88,0.5
232,200,40,0.6666666666666666
204,92,0,1.0
248,236,208,0.02040816326530612
252,156,24,1.0
248,228,16,1.0
248,224,144,0.09090909090909091
240,96,92,0.3333333333333333
204,48,44,0.25
252,136,72,1.0
244,216,152,0.14285714285714285
204,28,8,1.0
240,56,20,1.0
