// slow speed to max 11.0 km/h
102,0,50,167
202,0,50,167
302,0,50,167
402,0,50,167
502,0,50,167
602,0,50,167
702,0,50,167
802,0,50,167
902,0,50,167
1002,0,50,167
1102,0,51,167
1202,0,52,167
1302,0,53,167
1402,0,54,167
1502,0,55,167
1602,0,56,167
1702,0,57,167
1802,0,58,167
1902,0,59,167
2002,0,61,167
2102,0,62,167
2202,0,63,167
2302,0,64,167
2402,0,65,167
2502,0,66,167
2603,0,67,167
2703,0,68,167
2803,0,69,167
2903,0,70,167
3003,0,72,167
3103,0,73,167
3203,0,74,167
3303,0,75,167
3403,0,76,167
3503,0,77,167
3603,0,78,167
3703,0,79,167
3803,336,80,167
3903,336,81,167
4003,336,83,167
4103,336,84,167

4203,336,85,167
4303,336,86,167
4403,336,87,167
4503,336,88,167
4603,336,89,167
4703,336,90,167
4803,336,91,167
4903,336,92,167
5003,336,94,167
5103,937,94,167
5203,937,94,167
5303,937,94,167
5403,937,94,167
5504,937,94,167
5604,937,94,167
5704,937,94,167
5804,937,94,167
5904,1515,94,167
6004,1515,94,167
6104,1515,94,167
6204,1515,94,167
6304,1515,94,167
6404,1515,94,167
6504,1515,94,167
6604,1515,94,167
6704,1613,94,167
6804,1613,94,167
6904,1613,94,167
7004,1613,94,167
7104,1613,94,167
7204,1613,94,167
7304,1613,94,167
7404,1613,94,167
7504,1605,94,167
7604,1605,94,167
7704,1605,94,167
7804,1605,94,167
7904,1605,94,167
8004,1605,94,167
8104,1605,94,167
8204,1596,94,167

8304,1596,94,167
8404,1596,94,167
8504,1596,94,167
8604,1596,94,167
8704,1596,94,167
8804,1596,94,167
8904,1596,94,167
9004,1592,94,167
9104,1592,94,167
9204,1592,94,167
9304,1592,94,167
9404,1592,94,167
9504,1592,94,167
9604,1592,94,167
9704,1592,94,167
9804,1590,94,167
9904,1590,94,167
10004,1590,50,167
10105,1590,50,167
10206,1590,50,167
10307,1590,50,167
10408,1590,50,167
10509,1590,50,167
10610,1462,50,167
10711,1307,50,167
10812,1182,50,167
10913,1078,50,167
11014,992,50,167
11114,919,50,167
11214,856,50,167
11314,801,50,167
11414,752,50,167
11514,709,50,167
11614,671,50,167
11714,637,50,167
11814,606,50,167
11914,578,50,167
12014,552,50,167
12114,529,50,167
12214,507,50,167
12314,487,50,167
12414,469,50,167
12514,452,50,167
12614,436,50,167
12715,421,50,167
12815,407,50,167
12915,394,50,167
13015,382,50,167
13115,371,50,167
13215,360,50,167
13315,350,50,167
13415,340,50,167
13515,331,50,167
13615,323,50,167
13715,315,50,167
13815,307,50,167
13915,299,50,167
14015,292,50,167
14115,286,50,167
14215,279,50,167
14315,273,50,167
14415,267,50,167
14515,262,50,167
14615,256,50,167
14715,251,50,167
14815,246,50,167
14915,241,50,167
15015,237,50,167
15115,232,50,167
15215,228,50,167
15315,224,50,167
15415,220,50,167
15515,216,50,167
15616,212,50,167
15716,209,50,167
15816,205,50,167
15916,202,50,167
16016,199,50,167
16116,196,50,167
16216,193,50,167
16316,190,50,167
16416,187,50,167
16516,184,50,167
16616,181,50,167
16716,179,50,167
16816,176,50,167
16916,174,50,167
17016,171,50,167
17116,169,50,167
17216,167,50,167
17316,164,50,167
17416,162,50,167
17516,160,50,167
17616,158,50,167
17716,156,50,167
17816,154,50,167
17916,152,50,167
18016,151,50,167
18116,149,50,167
18216,147,50,167
18316,145,50,167
18416,144,50,167
18516,142,50,167
18616,140,50,167
18716,139,50,167
18816,0,50,167
18916,0,50,167
19016,0,50,167
19116,0,50,167
19216,0,50,167
19316,0,50,167
19416,0,50,167
19516,0,50,167
19616,0,50,167
19716,0,50,167
19816,0,50,167
19916,0,50,167
20016,0,50,167
